time,speed,number_of_reads,region_id,bus_count
2015-01-15T23:31:04,20.45,662,10,54
2015-01-12T23:20:49,21.14,629,10,57
2015-01-14T09:31:30,19.09,1876,10,116
2015-01-06T00:10:30,19.09,595,10,53
2015-01-18T17:10:39,22.64,869,10,46
2015-01-20T11:50:44,18.07,931,10,56
2015-01-08T06:01:31,20.45,1149,10,102
2015-01-03T05:31:01,21.14,350,10,27
2015-01-22T03:10:18,24.55,131,10,19
2015-01-10T15:21:02,18.41,960,10,58
2015-01-04T23:40:16,23.86,516,10,40
2015-01-07T00:31:00,24.55,417,10,38
2015-01-28T12:10:46,18.41,995,10,59
2015-01-30T17:40:45,19.77,1515,10,99
2015-01-10T09:01:25,20.45,642,10,50
2015-01-08T22:10:38,21.82,896,10,60
2015-01-25T22:20:49,23.18,540,10,42
2015-01-10T17:31:16,19.09,932,10,57
2015-01-22T11:40:31,17.73,965,10,61
2015-01-12T07:01:45,17.73,1670,10,120
2015-01-23T21:20:56,20.45,753,10,63
2015-01-13T17:01:50,18.41,1426,10,86
2015-01-20T17:21:21,17.73,1549,10,95
2015-01-30T19:01:43,18.41,1497,10,111
2015-01-20T03:10:20,24,170,10,15
2015-01-15T05:50:39,21.82,993,10,77
2015-01-04T18:20:56,20.45,735,10,50
2015-01-16T00:20:45,24.55,502,10,48
2015-01-27T13:31:21,19.09,1207,10,81
2015-01-10T10:10:42,20.45,850,10,52
2015-01-27T03:10:20,25.23,151,10,10
2015-01-08T19:10:53,16.36,1642,10,117
2015-01-08T22:31:08,21.82,835,10,70
2015-01-10T05:01:14,25.91,230,10,20
2015-01-29T11:40:32,18.41,837,10,54
2015-01-14T07:40:49,17.05,1723,10,114
2015-01-22T05:31:10,21.14,697,10,58
2015-01-09T15:31:30,18.41,1681,10,98
2015-01-08T00:31:00,25.23,441,10,39
2015-01-14T10:01:39,21.82,1389,10,96
2015-01-11T16:10:38,22.5,700,10,39
2015-01-05T17:01:50,18.41,1579,10,95
2015-01-28T19:10:51,18.41,1353,10,103
2015-01-12T20:10:40,20.45,1081,10,90
2015-01-31T01:30:56,25.91,373,10,28
2015-01-30T21:10:43,21.14,910,10,80
2015-01-12T06:21:05,18.41,1527,10,111
2015-01-06T01:50:22,23.86,247,10,23
2015-01-31T23:40:16,21.14,630,10,50
2015-01-01T19:31:07,21.03,762,10,53
2015-01-21T21:20:56,20.45,808,10,76
2015-01-15T02:50:24,23.18,141,10,13
2015-01-27T14:01:43,19.77,1430,10,92
2015-01-22T01:10:24,24.55,360,10,33
2015-01-08T01:10:26,23.86,510,10,38
2015-01-17T12:10:44,19.77,897,10,54
2015-01-15T22:31:06,20.45,765,10,63
2015-01-09T05:20:52,20.45,803,10,73
2015-01-25T21:40:19,24.55,606,10,43
2015-01-15T09:31:30,19.09,1651,10,115
2015-01-10T02:10:28,23.66,254,10,26
2015-01-27T06:50:58,18.41,1594,10,110
2015-01-13T07:01:47,18.41,1580,10,122
2015-01-20T06:01:34,21.82,1081,10,94
2015-01-15T10:50:46,20.45,1096,10,67
2015-01-19T23:01:24,21.82,660,10,52
2015-01-27T06:10:47,22.5,1131,10,90
2015-01-20T09:31:30,18.41,1681,10,115
2015-01-30T10:31:19,19.09,1182,10,76
2015-01-21T07:51:10,17.73,1849,10,121
2015-01-31T19:10:39,21.82,935,10,62
2015-01-15T01:50:23,25.91,269,10,29
2015-01-21T13:40:34,19.09,1240,10,85
2015-01-01T04:40:10,24.68,189,10,16
2015-01-26T23:01:20,21.14,671,10,57
2015-01-09T00:40:10,21.82,470,10,39
2015-01-18T08:01:22,25.23,543,10,38
2015-01-22T03:40:05,26.59,205,10,16
2015-01-20T05:31:07,22.5,836,10,70
2015-01-21T04:40:13,23.86,527,10,43
2015-01-28T04:20:43,25.23,317,10,28
2015-01-21T05:01:18,24.55,574,10,42
2015-01-01T03:40:07,25.23,238,10,21
2015-01-21T21:10:40,21.82,905,10,74
2015-01-24T07:31:05,23.86,685,10,39
2015-01-15T16:40:53,16.36,1642,10,100
2015-01-03T22:50:30,23.86,533,10,40
2015-01-21T00:30:59,24.55,472,10,36
2015-01-31T21:20:54,22.5,750,10,53
2015-01-29T19:01:40,17.73,1436,10,108
2015-01-23T18:10:58,17.73,1613,10,118
2015-01-04T06:50:28,23.18,549,10,34
2015-01-24T00:40:11,25.91,476,10,37
2015-01-02T12:31:16,19.09,1007,10,62
2015-01-29T07:11:00,18.41,1726,10,122
2015-01-29T18:01:52,17.05,1557,10,106
2015-01-17T11:10:44,19.77,818,10,51
2015-01-09T20:31:11,20.45,1072,10,90
2015-01-02T16:01:43,18.41,1562,10,99
2015-01-29T00:20:50,23.18,480,10,35
2015-01-05T21:50:34,17.73,666,10,52
2015-01-24T09:01:27,23.86,710,10,41
2015-01-07T02:40:08,22.36,133,10,25
2015-01-17T12:01:33,19.77,898,10,50
2015-01-13T22:40:20,21.14,785,10,52
2015-01-13T06:50:56,17.73,1585,10,119
2015-01-23T22:10:38,21.82,716,10,61
2015-01-30T22:01:29,21.14,675,10,63
2015-01-09T10:31:22,18.41,1131,10,72
2015-01-28T05:40:25,22.5,923,10,69
2015-01-20T23:01:23,21.82,720,10,57
2015-01-22T20:40:24,21.14,1048,10,88
2015-01-01T14:40:26,21.14,716,10,43
2015-01-12T00:40:14,22.5,419,10,34
2015-01-29T06:01:33,21.14,1073,10,84
2015-01-24T18:01:30,23.18,863,10,46
2015-01-19T02:40:06,22.5,145,10,11
2015-01-10T03:30:54,23.86,152,10,27
2015-01-20T02:01:08,24.55,202,10,20
2015-01-15T13:50:47,17.73,1226,10,80
2015-01-17T19:40:25,21.14,844,10,56
2015-01-08T20:10:47,17.73,1289,10,97
2015-01-13T23:50:27,21.89,570,10,43
2015-01-08T21:31:09,19.77,1020,10,76
2015-01-19T02:20:41,23.86,137,10,15
2015-01-24T18:10:45,20.45,900,10,54
2015-01-23T15:21:19,17.73,1497,10,99
2015-01-20T02:30:54,19.77,101,10,15
2015-01-09T11:10:43,18.41,954,10,62
2015-01-17T02:50:22,23.18,137,10,19
2015-01-06T06:10:42,20.45,1173,10,92
2015-01-31T21:31:11,21.14,741,10,52
2015-01-19T01:30:56,25.23,302,10,29
2015-01-16T03:20:39,20.45,177,10,20
2015-01-07T03:20:39,23.86,260,10,26
2015-01-03T23:40:15,24.55,601,10,48
2015-01-18T09:50:35,23.18,712,10,45
2015-01-02T18:50:53,17.73,1470,10,113
2015-01-31T10:40:26,20.45,801,10,56
2015-01-16T04:01:13,23.18,279,10,26
2015-01-23T20:40:26,19.3,1039,10,79
2015-01-06T02:01:12,23.86,261,10,26
2015-01-15T09:11:02,17.73,1912,10,128
2015-01-03T10:40:27,19.09,749,10,51
2015-01-17T15:10:42,19.09,925,10,51
2015-01-14T16:10:56,17.73,1726,10,92
2015-01-27T23:20:49,21.82,748,10,60
2015-01-31T08:50:37,20.45,826,10,61
2015-01-11T11:01:28,22.5,589,10,35
2015-01-14T13:10:47,19.77,1256,10,73
2015-01-21T20:50:39,20.45,1004,10,85
2015-01-18T14:10:40,21.14,799,10,50
2015-01-12T11:10:46,19.09,1094,10,64
2015-01-11T07:40:18,24.55,488,10,35
2015-01-26T10:31:24,19.77,1126,10,72
2015-01-25T13:40:24,21.14,726,10,42
2015-01-16T11:40:31,18.41,1069,10,61
2015-01-16T20:20:57,19.77,1043,10,85
2015-01-22T12:01:32,17.73,1015,10,58
2015-01-31T01:20:43,26.59,381,10,29
2015-01-16T09:40:39,18.41,1722,10,114
2015-01-08T05:50:36,21.14,1027,10,94
2015-01-03T17:40:28,19.09,866,10,51
2015-01-24T13:40:34,19.09,858,10,50
2015-01-28T17:51:03,18.41,1566,10,97
2015-01-28T16:21:20,17.73,1612,10,99
2015-01-27T16:01:53,17.05,1680,10,110
2015-01-24T09:40:25,21.82,794,10,46
2015-01-24T04:01:08,23.86,137,10,15
2015-01-30T22:31:08,21.82,861,10,64
2015-01-12T14:50:54,17.05,1438,10,100
2015-01-08T15:01:45,15.68,1531,10,97
2015-01-12T12:21:00,19.09,978,10,59
2015-01-11T18:31:14,19.09,857,10,52
2015-01-10T14:21:04,18.41,984,10,61
2015-01-17T17:40:29,19.77,925,10,65
2015-01-12T00:50:24,21.82,390,10,29
2015-01-03T03:01:08,21.51,70,10,9
2015-01-21T02:10:26,22.5,269,10,30
2015-01-05T22:10:36,17.73,761,10,56
2015-01-08T18:21:18,16.36,1251,10,88
2015-01-06T22:01:24,20.45,821,10,68
2015-01-29T18:50:53,17.73,1474,10,116
2015-01-06T11:50:43,18.41,969,10,57
2015-01-04T20:20:52,19.77,817,10,63
2015-01-01T13:50:37,22.5,747,10,44
2015-01-19T12:10:45,17.73,1045,10,59
2015-01-29T00:40:12,23.86,435,10,37
2015-01-12T13:10:44,17.73,1168,10,73
2015-01-08T19:50:49,16.36,1289,10,103
2015-01-12T13:31:18,18.41,1246,10,78
2015-01-19T10:01:39,19.77,1167,10,80
2015-01-27T11:01:37,19.77,1023,10,67
2015-01-10T05:20:46,23.86,373,10,32
2015-01-11T21:31:06,19.09,658,10,51
2015-01-08T21:40:23,19.77,780,10,71
2015-01-04T15:10:40,19.77,793,10,45
2015-01-14T19:21:05,17.73,1297,10,102
2015-01-30T15:51:00,16.36,1644,10,105
2015-01-22T07:10:59,17.05,1582,10,119
2015-01-26T04:31:01,25.91,425,10,32
2015-01-29T22:20:54,20.56,660,10,66
2015-01-02T19:31:18,19.77,1226,10,94
2015-01-18T20:31:06,21.14,702,10,51
2015-01-22T17:40:49,18.41,1448,10,91
2015-01-19T10:50:46,19.09,1103,10,77
2015-01-14T03:10:21,24.82,127,10,14
2015-01-26T03:50:21,22.5,271,10,24
2015-01-24T08:31:09,24.55,619,10,40
2015-01-03T22:31:05,23.86,649,10,41
2015-01-25T21:31:03,23.18,646,10,42
2015-01-31T08:20:56,23.86,674,10,42
2015-01-26T14:40:38,18.41,1468,10,98
2015-01-11T07:10:31,25.91,537,10,31
2015-01-30T04:01:10,23.18,167,10,17
2015-01-25T02:01:07,24.55,126,10,13
2015-01-29T19:31:17,20.45,1322,10,99
2015-01-06T03:40:09,21.14,221,10,16
2015-01-19T17:11:04,17.73,1551,10,96
2015-01-09T03:30:52,21.82,188,10,30
2015-01-15T22:50:32,21.14,762,10,59
2015-01-02T13:31:19,18.41,1223,10,80
2015-01-17T04:40:11,25.7,304,10,26
2015-01-31T04:10:20,26.18,177,10,17
2015-01-23T10:01:36,21.14,1412,10,95
2015-01-25T04:40:09,24.34,174,10,16
2015-01-05T10:31:18,20.45,1207,10,70
2015-01-14T20:20:57,19.23,913,10,74
2015-01-20T06:50:57,17.73,1651,10,125
2015-01-08T13:10:46,19.09,1268,10,75
2015-01-27T09:40:44,19.09,1692,10,110
2015-01-01T11:10:34,22.5,684,10,39
2015-01-04T01:01:12,22.5,310,10,20
2015-01-29T12:50:47,18.41,1055,10,61
2015-01-11T01:40:08,21.61,314,10,24
2015-01-18T23:50:27,22.5,576,10,39
2015-01-09T10:50:45,19.09,1110,10,73
2015-01-31T22:40:16,20.45,710,10,52
2015-01-01T05:01:11,27.95,204,10,15
2015-01-01T21:50:33,23.18,652,10,40
2015-01-24T12:21:01,19.09,982,10,62
2015-01-21T09:31:29,18.41,1597,10,108
2015-01-22T22:20:54,21.14,621,10,63
2015-01-06T14:31:25,18.41,1303,10,92
2015-01-23T14:31:26,18.41,1259,10,80
2015-01-23T07:51:05,17.73,1663,10,113
2015-01-06T11:10:41,19.77,955,10,59
2015-01-29T04:10:21,27.82,323,10,26
2015-01-20T07:21:22,17.73,1866,10,128
2015-01-09T01:30:55,23.18,359,10,42
2015-01-01T05:50:25,27.95,352,10,25
2015-01-27T13:40:38,17.73,1218,10,85
2015-01-13T06:01:32,21.82,1116,10,84
2015-01-22T18:21:18,17.73,1443,10,117
2015-01-16T05:50:41,21.82,940,10,73
2015-01-24T20:40:26,19.77,836,10,69
2015-01-21T06:10:45,20.45,1205,10,94
2015-01-22T13:31:21,19.77,1286,10,83
2015-01-20T21:01:35,19.77,863,10,75
2015-01-18T09:01:21,23.18,631,10,40
2015-01-11T07:20:47,23.86,503,10,35
2015-01-26T22:40:20,19.77,785,10,62
2015-01-23T21:01:34,20.45,834,10,74
2015-01-13T10:21:02,18.51,1300,10,82
2015-01-17T19:31:13,19.77,922,10,61
2015-01-21T16:51:01,17.05,1552,10,96
2015-01-25T12:20:56,23.18,738,10,42
2015-01-25T10:31:07,23.86,694,10,41
2015-01-13T13:01:35,18.41,1232,10,79
2015-01-11T15:31:12,21.82,777,10,48
2015-01-05T12:31:17,18.41,1088,10,64
2015-01-24T14:50:46,19.77,995,10,57
2015-01-08T02:50:20,23.86,112,10,14
2015-01-24T02:50:19,21.14,156,10,14
2015-01-08T21:20:55,19.77,891,10,84
2015-01-13T02:10:31,23.86,191,10,25
2015-01-14T22:20:52,20.45,735,10,62
2015-01-07T04:01:09,21.41,267,10,38
2015-01-30T22:20:56,20.45,736,10,69
2015-01-29T16:40:47,17.73,1692,10,99
2015-01-17T02:01:08,23.11,202,10,23
2015-01-26T08:40:52,19.09,1560,10,96
2015-01-11T10:20:54,22.5,652,10,43
2015-01-29T23:10:33,23.86,724,10,64
2015-01-11T18:50:38,21.14,734,10,44
2015-01-17T03:10:19,23.25,160,10,17
2015-01-24T23:10:30,24.55,631,10,46
2015-01-14T08:51:01,17.73,1683,10,100
2015-01-04T20:01:24,21.82,829,10,47
2015-01-13T04:20:45,28.64,304,10,31
2015-01-10T17:50:48,19.09,950,10,56
2015-01-18T10:50:39,22.5,772,10,43
2015-01-15T04:40:15,25.91,511,10,41
2015-01-13T00:01:20,22.13,538,10,52
2015-01-11T11:20:58,21.82,720,10,40
2015-01-26T20:40:26,20.45,989,10,88
2015-01-24T08:20:53,23.86,635,10,40
2015-01-18T20:01:25,22.5,643,10,46
2015-01-24T04:30:55,27.27,225,10,21
2015-01-31T15:01:38,20.45,869,10,52
2015-01-01T01:40:10,23.86,261,10,20
2015-01-09T09:31:26,19.77,1614,10,115
2015-01-14T01:10:27,24.55,394,10,37
2015-01-16T00:31:00,24.55,394,10,41
2015-01-22T08:21:24,19.09,1508,10,90
2015-01-30T15:40:46,17.05,1634,10,98
2015-01-16T08:51:04,19.09,1542,10,97
2015-01-28T14:10:51,19.77,1370,10,91
2015-01-25T13:31:13,21.68,743,10,38
2015-01-02T04:10:25,25.23,444,10,37
2015-01-30T09:31:27,19.09,1668,10,116
2015-01-30T08:31:38,19.77,1454,10,93
2015-01-20T04:01:09,25.91,199,10,18
2015-01-02T08:31:37,19.77,1397,10,92
2015-01-16T03:10:19,21.82,138,10,15
2015-01-06T07:01:43,17.73,1727,10,132
2015-01-01T10:10:39,22.5,737,10,43
2015-01-13T05:01:17,27.95,422,10,41
2015-01-23T10:50:44,19.09,1063,10,69
2015-01-14T14:31:25,18.41,1522,10,92
2015-01-27T17:51:03,19.09,1467,10,98
2015-01-15T03:50:21,23.11,282,10,26
2015-01-22T23:50:27,24.07,568,10,48
2015-01-01T08:50:32,25.23,593,10,35
2015-01-07T05:10:32,21.82,682,10,55
2015-01-03T09:20:54,22.5,680,10,44
2015-01-27T00:50:27,24.55,388,10,35
2015-01-21T01:20:42,25.91,356,10,23
2015-01-04T13:20:58,21.14,689,10,41
2015-01-15T07:01:47,18.41,1570,10,131
2015-01-04T10:50:36,23.18,695,10,44
2015-01-04T12:20:56,21.14,837,10,45
2015-01-11T08:31:06,23.86,574,10,38
2015-01-26T02:30:55,23.86,165,10,12
2015-01-09T19:21:07,17.05,1299,10,100
2015-01-10T21:31:08,22.5,772,10,57
2015-01-01T03:50:22,23.86,279,10,21
2015-01-02T01:50:20,26.59,214,10,20
2015-01-29T18:40:41,18.41,1636,10,132
2015-01-15T07:40:52,17.73,1859,10,117
2015-01-28T13:50:54,17.73,1242,10,77
2015-01-06T07:21:22,17.05,1782,10,128
2015-01-24T22:50:30,25.23,649,10,43
2015-01-30T14:21:15,19.09,1297,10,79
2015-01-14T04:20:43,24.55,400,10,37
2015-01-26T00:20:45,24.55,452,10,37
2015-01-23T08:40:51,19.09,1622,10,97
2015-01-18T22:10:31,24.55,648,10,39
2015-01-21T05:31:08,21.14,923,10,71
2015-01-19T03:10:18,22.57,140,10,13
2015-01-07T15:50:55,17.73,1559,10,99
2015-01-22T05:50:40,20.45,959,10,82
2015-01-31T18:20:58,19.77,1022,10,68
2015-01-01T10:50:35,23.18,722,10,43
2015-01-14T02:30:53,0,9,10,7
2015-01-13T21:10:40,21.14,772,10,70
2015-01-07T01:31:00,25.23,348,10,32
2015-01-01T09:40:19,24.55,654,10,41
2015-01-21T16:11:07,17.73,1559,10,99
2015-01-20T13:31:22,19.09,1304,10,78
2015-01-09T14:10:49,19.77,1380,10,86
2015-01-19T02:30:53,23.45,137,10,11
2015-01-15T21:31:10,19.77,895,10,75
2015-01-07T18:31:27,17.73,1542,10,126
2015-01-02T09:40:36,20.45,1451,10,99
2015-01-31T16:20:59,19.09,975,10,62
2015-01-19T20:50:37,21.14,988,10,85
2015-01-24T07:01:24,25.23,570,10,38
2015-01-08T16:21:19,14.32,1615,10,103
2015-01-29T02:01:09,28.64,249,10,21
2015-01-14T14:10:51,18.41,1288,10,87
2015-01-10T01:30:57,25.23,357,10,33
2015-01-05T13:40:37,18.41,1217,10,83
2015-01-27T10:21:07,19.77,1375,10,82
2015-01-08T03:20:37,22.5,247,10,24
2015-01-07T03:10:18,24.55,181,10,24
2015-01-28T04:10:21,27.95,400,10,32
2015-01-13T01:10:27,23.18,366,10,32
2015-01-11T19:40:24,19.77,745,10,57
2015-01-15T22:10:37,22.5,856,10,67
2015-01-24T05:10:26,25.91,394,10,27
2015-01-20T16:51:05,17.73,1672,10,99
2015-01-26T20:10:45,19.09,946,10,89
2015-01-08T05:20:48,22.5,669,10,54
2015-01-16T13:01:38,18.41,999,10,69
2015-01-01T12:10:35,22.5,770,10,49
2015-01-05T19:10:51,19.09,1445,10,111
2015-01-18T20:40:19,23.18,646,10,47
2015-01-12T01:10:24,22.5,393,10,29
2015-01-01T08:40:20,25.23,662,10,43
2015-01-06T03:20:38,24.82,174,10,14
2015-01-14T03:50:20,21.82,248,10,31
2015-01-28T21:40:25,21.14,861,10,69
2015-01-06T01:40:12,21.82,312,10,28
2015-01-07T11:40:30,19.09,955,10,57
2015-01-29T17:11:03,18.41,1588,10,96
2015-01-19T19:40:30,19.77,1174,10,87
2015-01-06T20:21:00,19.77,1041,10,84
2015-01-01T12:31:10,22.5,751,10,46
2015-01-05T20:10:45,19.09,1042,10,81
2015-01-06T05:20:50,19.09,740,10,58
2015-01-16T07:01:46,18.41,1604,10,114
2015-01-07T01:10:27,23.93,380,10,29
2015-01-24T19:40:25,20.45,888,10,63
2015-01-02T00:40:09,24.14,357,10,27
2015-01-27T02:40:06,22.5,175,10,11
2015-01-18T01:50:21,25.57,246,10,25
2015-01-30T13:40:35,18.85,1310,10,82
2015-01-24T18:40:29,20.45,877,10,58
2015-01-22T02:10:23,23.18,286,10,28
2015-01-14T17:31:33,18.51,1560,10,99
2015-01-08T07:31:34,17.73,1834,10,127
2015-01-10T04:40:12,24.55,246,10,25
2015-01-14T22:50:33,22.43,795,10,57
2015-01-10T21:10:36,19.77,824,10,58
2015-01-09T20:20:56,19.09,978,10,78
2015-01-31T13:40:33,19.77,889,10,55
2015-01-18T23:20:47,22.5,587,10,44
2015-01-10T17:40:31,18.41,893,10,58
2015-01-03T21:20:54,21.14,735,10,59
2015-01-10T09:10:41,21.82,773,10,48
2015-01-26T21:31:08,19.77,811,10,77
2015-01-12T02:30:51,23.18,153,10,13
2015-01-29T06:10:43,21.82,1066,10,91
2015-01-05T19:50:46,19.77,1084,10,86
2015-01-10T01:10:23,27.27,341,10,31
2015-01-03T12:10:43,18.41,991,10,53
2015-01-06T19:21:11,18.41,1363,10,105
2015-01-08T05:40:24,22.5,978,10,79
2015-01-26T12:10:43,20.45,916,10,55
2015-01-04T14:40:23,21.14,795,10,45
2015-01-06T18:40:45,18.41,1496,10,117
2015-01-20T08:21:25,18.41,1564,10,90
2015-01-11T09:50:38,23.18,667,10,41
2015-01-23T09:40:39,18.41,1650,10,118
2015-01-11T06:10:28,23.86,404,10,31
2015-01-01T20:50:33,21.14,727,10,50
2015-01-22T06:01:32,22.5,1059,10,96
2015-01-02T08:11:02,17.73,1526,10,101
2015-01-03T08:01:24,23.18,620,10,44
2015-01-15T16:11:06,18.41,1580,10,99
2015-01-18T12:20:57,23.18,715,10,37
2015-01-27T14:40:44,17.73,1498,10,100
2015-01-01T11:50:39,23.18,701,10,42
2015-01-15T15:01:46,19.09,1486,10,99
2015-01-24T09:20:58,24.55,684,10,47
2015-01-25T10:01:24,22.5,630,10,37
2015-01-17T20:50:36,19.77,786,10,59
2015-01-30T14:01:45,19.09,1206,10,73
2015-01-05T06:10:43,21.82,1054,10,88
2015-01-21T13:01:36,17.73,1122,10,73
2015-01-21T21:50:36,21.14,749,10,67
2015-01-13T15:01:42,17.05,1523,10,100
2015-01-19T11:01:33,20.45,1082,10,68
2015-01-30T05:40:21,23.86,875,10,64
2015-01-10T08:10:38,23.86,700,10,43
2015-01-15T20:01:34,20.73,1065,10,75
2015-01-13T04:50:31,25.91,416,10,38
2015-01-30T02:30:55,0,3,10,1
2015-01-31T06:10:31,25.91,531,10,35
2015-01-04T03:20:36,22.98,87,10,6
2015-01-11T13:50:37,21.82,760,10,41
2015-01-04T09:31:04,22.5,701,10,37
2015-01-04T06:01:16,21.82,391,10,28
2015-01-11T09:40:21,23.18,703,10,45
2015-01-19T03:40:05,24.61,200,10,13
2015-01-08T23:50:27,21.14,632,10,61
2015-01-03T06:01:23,23.86,462,10,33
2015-01-30T11:50:45,18.41,1008,10,61
2015-01-04T08:40:18,24.55,601,10,45
2015-01-17T18:01:30,19.77,965,10,52
2015-01-14T06:40:42,19.09,1493,10,113
2015-01-31T02:20:41,24.55,67,10,11
2015-01-01T07:20:49,25.23,464,10,31
2015-01-25T03:50:20,24.55,174,10,13
2015-01-14T23:10:32,21.82,730,10,55
2015-01-29T07:01:47,18.41,1602,10,124
2015-01-05T16:21:16,17.05,1494,10,92
2015-01-31T06:01:23,25.91,404,10,33
2015-01-01T13:10:40,22.5,704,10,46
2015-01-25T16:01:25,21.82,743,10,46
2015-01-02T15:10:54,19.77,1466,10,92
2015-01-07T22:50:33,22.5,791,10,66
2015-01-27T01:30:58,24.55,376,10,29
2015-01-22T19:21:06,19.77,1401,10,115
2015-01-22T14:21:11,19.09,1309,10,84
2015-01-10T12:10:45,19.09,900,10,56
2015-01-01T09:10:32,21.82,643,10,37
2015-01-17T02:30:52,0,21,10,10
2015-01-09T14:50:50,19.19,1440,10,96
2015-01-14T03:20:38,23.39,90,10,11
2015-01-12T23:40:14,22.5,571,10,52
2015-01-17T15:01:35,19.77,953,10,57
2015-01-03T09:01:24,22.5,683,10,47
2015-01-29T10:31:23,19.77,1236,10,82
2015-01-03T14:50:46,19.09,896,10,50
2015-01-09T02:50:20,23.86,151,10,15
2015-01-09T03:40:06,26.45,153,10,22
2015-01-18T01:20:41,25.23,332,10,30
2015-01-13T19:40:31,19.77,1241,10,92
2015-01-26T15:51:01,17.73,1707,10,99
2015-01-16T13:31:22,19.09,1327,10,85
2015-01-06T05:01:18,22.5,571,10,50
2015-01-28T02:01:10,25.02,174,10,20
2015-01-18T06:40:14,25.23,524,10,42
2015-01-15T17:11:08,17.73,1566,10,95
2015-01-07T22:01:25,20.45,775,10,64
2015-01-22T19:50:47,19.77,1124,10,94
2015-01-19T16:10:58,17.05,1714,10,104
2015-01-18T02:30:51,22.5,70,10,14
2015-01-23T16:11:04,18.38,1788,10,99
2015-01-24T01:40:08,23.66,334,10,31
2015-01-02T21:31:09,19.77,893,10,74
2015-01-27T05:20:55,23.18,709,10,59
2015-01-05T05:10:32,24.95,585,10,47
2015-01-31T21:50:37,21.82,769,10,54
2015-01-23T19:40:29,20.45,1177,10,94
2015-01-16T11:21:01,18.41,892,10,58
2015-01-04T08:31:05,24.55,686,10,43
2015-01-08T20:50:39,18.41,965,10,80
2015-01-17T10:01:28,19.77,892,10,54
2015-01-13T15:50:59,18.41,1494,10,96
2015-01-30T10:10:48,20.45,1155,10,79
2015-01-22T18:11:03,17.05,1554,10,110
2015-01-05T04:50:28,23.18,423,10,39
2015-01-08T20:31:12,17.05,1200,10,95
2015-01-02T09:01:45,17.73,1602,10,104
2015-01-18T01:30:55,25.91,337,10,31
2015-01-19T15:21:17,18.41,1446,10,96
2015-01-07T10:10:46,19.77,1204,10,82
2015-01-01T23:20:46,25.91,495,10,42
2015-01-30T20:50:40,19.77,1094,10,77
2015-01-31T16:50:45,19.77,865,10,54
2015-01-23T00:30:59,24.55,437,10,39
2015-01-20T20:50:40,21.82,1031,10,92
2015-01-28T01:10:26,25.91,320,10,26
2015-01-08T13:21:03,17.73,1203,10,73
2015-01-04T09:10:35,23.18,634,10,30
2015-01-09T00:20:45,20.45,515,10,47
2015-01-10T14:50:46,19.09,1006,10,62
2015-01-29T08:11:10,19.09,1582,10,89
2015-01-06T20:31:14,20.45,1031,10,83
2015-01-04T04:01:08,22.5,150,10,11
2015-01-06T23:40:16,22.5,676,10,52
2015-01-08T22:20:53,21.14,802,10,73
2015-01-20T06:10:43,21.38,1172,10,91
2015-01-24T04:20:39,23.86,277,10,23
2015-01-26T03:40:09,23.86,248,10,26
2015-01-09T00:10:31,19.91,549,10,49
2015-01-23T10:21:06,19.09,1227,10,82
2015-01-08T01:20:41,25.91,398,10,32
2015-01-12T02:01:12,20.39,162,10,20
2015-01-16T02:30:52,0,3,10,2
2015-01-13T02:20:39,0,16,10,10
2015-01-07T13:50:45,19.09,1369,10,84
2015-01-15T02:40:08,26.59,186,10,25
2015-01-11T11:40:23,22.23,675,10,40
2015-01-10T18:10:44,19.77,968,10,54
2015-01-15T13:31:19,19.09,1246,10,82
2015-01-20T00:10:27,23.86,537,10,45
2015-01-01T07:31:04,24.95,465,10,27
2015-01-05T17:40:46,18.41,1415,10,93
2015-01-16T09:10:59,18.41,1642,10,103
2015-01-17T18:31:16,21.14,863,10,58
2015-01-16T21:10:38,20.45,855,10,72
2015-01-17T01:30:57,25.64,345,10,33
2015-01-17T17:10:44,20.45,984,10,63
2015-01-09T12:31:16,19.09,931,10,59
2015-01-12T21:01:28,19.09,889,10,75
2015-01-26T05:31:08,19.77,851,10,68
2015-01-11T09:20:53,22.5,536,10,34
2015-01-23T13:10:48,17.73,1084,10,67
2015-01-26T00:10:27,23.86,392,10,33
2015-01-31T18:40:28,20.45,961,10,65
2015-01-20T11:10:45,18.41,1120,10,64
2015-01-02T21:40:21,20.45,691,10,60
2015-01-17T11:01:28,19.09,921,10,54
2015-01-03T04:20:39,24.55,191,10,16
2015-01-10T12:21:02,20.45,977,10,58
2015-01-20T21:40:21,21.14,852,10,63
2015-01-10T13:50:43,18.41,895,10,57
2015-01-11T10:31:11,24.55,702,10,43
2015-01-15T17:40:48,16.36,1656,10,103
2015-01-09T19:31:22,19.77,1310,10,92
2015-01-14T17:50:58,18.41,1444,10,92
2015-01-21T12:21:07,18.41,1191,10,66
2015-01-30T04:10:21,25.3,380,10,35
2015-01-15T15:21:22,16.36,1711,10,106
2015-01-04T03:10:21,23.42,114,10,9
2015-01-02T19:01:36,18.41,1447,10,106
2015-01-06T22:31:06,21.14,695,10,60
2015-01-21T08:31:45,19.09,1448,10,90
2015-01-31T00:31:02,24.55,396,10,32
2015-01-09T16:51:06,17.05,1466,10,88
2015-01-14T10:31:21,19.23,1213,10,82
2015-01-13T12:50:45,18.41,1105,10,72
2015-01-01T18:31:10,19.77,728,10,50
2015-01-26T08:01:59,19.09,1669,10,97
2015-01-14T07:11:01,18.41,1845,10,124
